No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture speciale,Surface terrain,Type de voie_AV,Type de voie_BD,Type de voie_CHE,Type de voie_CITE,Type de voie_FG,Type de voie_GR,Type de voie_PL,Type de voie_QUAI,Type de voie_RTE,Type de voie_RUE,Type de voie_SQ,Type de voie_VOIE,Type local_Dépendance,Type local_Local industriel. commercial ou assimilé,Type local_Maison,Nature culture_AG,Nature culture_BT,Nature culture_Inconnu,Nature culture_J,Nature culture_L,Nature culture_P,Nature culture_S,Nature culture_T,Nature culture_VE,Nature culture_VI,Predicted Valeur fonciere
1,2/4/24,Vente,69300.0,,,B265,SOUS LES MONTBOUCONS,25000,BESANCON,25,56,,NT,510,,,,,,,,,,,,0,,,0.0006235630426947,6.430628896747498e-17,,12.158815470003264,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,57584.6285296094
1,18/04/2024,Vente,3000.0,17.0,,420,BERSOT,25000,BESANCON,25,56,,AC,191,,21.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2492.2981965447957
1,17/04/2024,Vente en l'état futur d'achèvement,93240.0,4.0,A,2550,DE GRAY,25000,BESANCON,25,56,,HM,95,,66.0,"18,66",,,,,,,,,1,,,0.0006235630426947,6.430628896747498e-17,,-0.0006982601324978,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,77477.7304912094
1,15/04/2024,Vente,185000.0,6.0,,420,BERSOT,25000,BESANCON,25,56,,AI,4,,1.0,,11.0,,2.0,,9.0,,,,4,4.0,,0.0678670410725434,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,153726.4066765448
1,15/04/2024,Vente,26000.0,6.0,,420,BERSOT,25000,BESANCON,25,56,,AI,4,,13.0,"7,02",8.0,"8,24",,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,21604.300916544795
1,15/04/2024,Vente,26000.0,6.0,,420,BERSOT,25000,BESANCON,25,56,,AI,4,,13.0,"7,02",8.0,"8,24",,,,,,,2,2.0,,-0.1309061289922784,-0.0219791565752088,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,21604.209249861968
1,18/04/2024,Vente,137000.0,17.0,,420,BERSOT,25000,BESANCON,25,56,,AC,191,,6.0,"23,48",,,,,,,,,1,2.0,,-0.0766952644291452,-0.0219791565752088,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,113840.39628986196
1,18/04/2024,Vente,137000.0,17.0,,420,BERSOT,25000,BESANCON,25,56,,AC,191,,4.0,"23,81",,,,,,,,,1,2.0,,-0.0803093220666874,-0.0219791565752088,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,113840.39628986196
1,3/4/24,Vente,70000.0,20.0,2,2040,DE FONTAINE ECU,25000,BESANCON,25,56,,HV,116,,127.0,,227.0,,27.0,"64,31",,,,,3,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,58166.3930765448
1,3/4/24,Vente,70000.0,20.0,2,2040,DE FONTAINE ECU,25000,BESANCON,25,56,,HV,116,,127.0,,227.0,,27.0,"64,31",,,,,3,2.0,,0.0714810987100856,1.8480074848435637,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,58166.02640981348
1,3/4/24,Vente,70000.0,20.0,2,2040,DE FONTAINE ECU,25000,BESANCON,25,56,,HV,116,,127.0,,227.0,,27.0,"64,31",,,,,3,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,58166.3930765448
1,4/4/24,Vente,730000.0,1.0,,5220,DE LA VIEILLE MONNAIE,25000,BESANCON,25,56,,AM,87,,,,,,,,,,,,0,2.0,,0.2955526722377031,2.4713363653164877,,-0.7628842870642173,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,606597.3171431306
1,4/4/24,Vente,730000.0,1.0,,5220,DE LA VIEILLE MONNAIE,25000,BESANCON,25,56,,AM,87,,,,,,,,,,,,0,2.0,,0.0389545799722057,1.2246786043706397,,-0.7628842870642173,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,606597.5004764963
1,4/4/24,Vente,730000.0,1.0,,5220,DE LA VIEILLE MONNAIE,25000,BESANCON,25,56,,AM,87,,,,,,,,,,,,0,2.0,,0.0859373292602545,0.6013497238977152,,-0.7628842870642173,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,606597.592143179
1,4/4/24,Vente,730000.0,1.0,,5220,DE LA VIEILLE MONNAIE,25000,BESANCON,25,56,,AM,87,,,,,,,,,,,,0,2.0,,0.0497967528848323,0.6013497238977152,,-0.7628842870642173,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,606597.592143179
1,4/4/24,Vente,730000.0,1.0,,5220,DE LA VIEILLE MONNAIE,25000,BESANCON,25,56,,AM,87,,,,,,,,,,,,0,3.0,,-0.1598185900926162,-0.645308037048133,,-0.7628842870642173,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,606597.7754765447
1,4/4/24,Vente,730000.0,1.0,,5220,DE LA VIEILLE MONNAIE,25000,BESANCON,25,56,,AM,87,,,,,,,,,,,,0,2.0,,-0.008028169315843,-0.0219791565752088,,-0.7628842870642173,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,606597.6838098619
1,4/4/24,Vente,730000.0,1.0,,5220,DE LA VIEILLE MONNAIE,25000,BESANCON,25,56,,AM,87,,,,,,,,,,,,0,2.0,,-0.0983796102543985,-0.0219791565752088,,-0.7628842870642173,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,606597.6838098619
1,4/4/24,Vente,730000.0,1.0,,5220,DE LA VIEILLE MONNAIE,25000,BESANCON,25,56,,AM,87,,,,,,,,,,,,0,3.0,,-0.1598185900926162,-0.645308037048133,,-0.7628842870642173,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,606597.7754765447
1,4/4/24,Vente,730000.0,1.0,,5220,DE LA VIEILLE MONNAIE,25000,BESANCON,25,56,,AM,87,,,,,,,,,,,,0,2.0,,-0.0441687456912652,-0.0219791565752088,,-0.7628842870642173,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,606597.6838098619
1,4/4/24,Vente,730000.0,1.0,,5220,DE LA VIEILLE MONNAIE,25000,BESANCON,25,56,,AM,87,,,,,,,,,,,,0,3.0,,-0.1598185900926162,-0.645308037048133,,-0.7628842870642173,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,606597.7754765447
1,4/4/24,Vente,730000.0,1.0,,5220,DE LA VIEILLE MONNAIE,25000,BESANCON,25,56,,AM,87,,,,,,,,,,,,0,3.0,,-0.1598185900926162,-0.645308037048133,,-0.7628842870642173,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,606597.7754765447
1,4/4/24,Vente,730000.0,1.0,,5220,DE LA VIEILLE MONNAIE,25000,BESANCON,25,56,,AM,87,,,,,,,,,,,,0,3.0,,-0.1598185900926162,-0.645308037048133,,-0.7628842870642173,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,606597.7754765447
1,4/4/24,Vente,730000.0,1.0,,5220,DE LA VIEILLE MONNAIE,25000,BESANCON,25,56,,AM,87,,,,,,,,,,,,0,3.0,,-0.1598185900926162,-0.645308037048133,,-0.7628842870642173,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,606597.7754765447
1,4/4/24,Vente,730000.0,1.0,,5220,DE LA VIEILLE MONNAIE,25000,BESANCON,25,56,,AM,87,,,,,,,,,,,,0,3.0,,-0.1598185900926162,-0.645308037048133,,-0.7628842870642173,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,606597.7754765447
1,4/4/24,Vente,730000.0,1.0,,5220,DE LA VIEILLE MONNAIE,25000,BESANCON,25,56,,AM,87,,,,,,,,,,,,0,3.0,,-0.1598185900926162,-0.645308037048133,,-0.7628842870642173,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,606597.7754765447
1,4/4/24,Vente,730000.0,1.0,,5220,DE LA VIEILLE MONNAIE,25000,BESANCON,25,56,,AM,87,,,,,,,,,,,,0,3.0,,-0.1598185900926162,-0.645308037048133,,-0.7628842870642173,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,606597.7754765447
1,4/4/24,Vente,730000.0,1.0,,5220,DE LA VIEILLE MONNAIE,25000,BESANCON,25,56,,AM,87,,,,,,,,,,,,0,3.0,,-0.1598185900926162,-0.645308037048133,,-0.7628842870642173,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,606597.7754765447
1,4/4/24,Vente,730000.0,1.0,,5220,DE LA VIEILLE MONNAIE,25000,BESANCON,25,56,,AM,87,,,,,,,,,,,,0,3.0,,-0.1598185900926162,-0.645308037048133,,-0.7628842870642173,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,606597.7754765447
1,4/4/24,Vente,730000.0,1.0,,5220,DE LA VIEILLE MONNAIE,25000,BESANCON,25,56,,AM,87,,,,,,,,,,,,0,3.0,,-0.1598185900926162,-0.645308037048133,,-0.7628842870642173,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,606597.7754765447
1,4/4/24,Vente,730000.0,1.0,,5220,DE LA VIEILLE MONNAIE,25000,BESANCON,25,56,,AM,87,,,,,,,,,,,,0,3.0,,-0.1598185900926162,-0.645308037048133,,-0.7628842870642173,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,606597.7754765447
1,4/4/24,Vente,730000.0,1.0,,5220,DE LA VIEILLE MONNAIE,25000,BESANCON,25,56,,AM,87,,,,,,,,,,,,0,3.0,,-0.1598185900926162,-0.645308037048133,,-0.7628842870642173,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,606597.7754765447
1,4/4/24,Vente,730000.0,1.0,,5220,DE LA VIEILLE MONNAIE,25000,BESANCON,25,56,,AM,87,,,,,,,,,,,,0,3.0,,-0.1598185900926162,-0.645308037048133,,-0.7628842870642173,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,606597.7754765447
1,4/4/24,Vente,730000.0,1.0,,5220,DE LA VIEILLE MONNAIE,25000,BESANCON,25,56,,AM,87,,,,,,,,,,,,0,3.0,,-0.1598185900926162,-0.645308037048133,,-0.7628842870642173,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,606597.7754765447
1,4/4/24,Vente,730000.0,1.0,,5220,DE LA VIEILLE MONNAIE,25000,BESANCON,25,56,,AM,87,,,,,,,,,,,,0,3.0,,-0.1598185900926162,-0.645308037048133,,-0.7628842870642173,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,606597.7754765447
1,4/4/24,Vente,730000.0,1.0,,5220,DE LA VIEILLE MONNAIE,25000,BESANCON,25,56,,AM,87,,,,,,,,,,,,0,3.0,,-0.1598185900926162,-0.645308037048133,,-0.7628842870642173,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,606597.7754765447
1,4/4/24,Vente,730000.0,1.0,,5220,DE LA VIEILLE MONNAIE,25000,BESANCON,25,56,,AM,87,,,,,,,,,,,,0,2.0,,-0.0513968609663496,-0.0219791565752088,,-0.7628842870642173,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,606597.6838098619
1,4/4/24,Vente,730000.0,1.0,,5220,DE LA VIEILLE MONNAIE,25000,BESANCON,25,56,,AM,87,,,,,,,,,,,,0,2.0,,-0.0513968609663496,0.6013497238977152,,-0.7628842870642173,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,606597.592143179
1,4/4/24,Vente,730000.0,1.0,,5220,DE LA VIEILLE MONNAIE,25000,BESANCON,25,56,,AM,87,,,,,,,,,,,,0,2.0,,0.0425686376097479,1.2246786043706397,,-0.7628842870642173,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,606597.5004764963
1,15/04/2024,Vente,55700.0,1.0,,585,DE LA BUTTE,25000,BESANCON,25,56,,IK,273,,154.0,"24,61",53.0,,,,,,,,2,2.0,,-0.0694671491540607,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,46283.7131245448
1,15/04/2024,Vente,55700.0,1.0,,585,DE LA BUTTE,25000,BESANCON,25,56,,IK,273,,86.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,46283.7131245448
1,15/04/2024,Vente,55700.0,1.0,,585,DE LA BUTTE,25000,BESANCON,25,56,,IK,273,,154.0,"24,61",53.0,,,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,46283.7131245448
1,10/4/24,Vente,534000.0,13.0,,2300,DU GENERAL LECOURBE,25000,BESANCON,25,56,,AP,70,,,,,,,,,,,,0,2.0,,-0.1019936678919407,-0.0219791565752088,,-0.8058587914477156,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,443730.1823698619
1,10/4/24,Vente,534000.0,13.0,,2300,DU GENERAL LECOURBE,25000,BESANCON,25,56,,AP,70,,,,,,,,,,,,0,4.0,,-0.040554688053723,-0.645308037048133,,-0.8058587914477156,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,443730.2740365448
1,10/4/24,Vente,534000.0,13.0,,2300,DU GENERAL LECOURBE,25000,BESANCON,25,56,,AP,70,,,,,,,,,,,,0,2.0,,0.11123573272305,1.2246786043706397,,-0.8058587914477156,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,443729.9990364963
1,10/4/24,Vente,534000.0,13.0,,2300,DU GENERAL LECOURBE,25000,BESANCON,25,56,,AP,70,,,,,,,,,,,,0,4.0,,-0.1128358408045673,-0.645308037048133,,-0.8058587914477156,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,443730.2740365448
1,10/4/24,Vente,534000.0,13.0,,2300,DU GENERAL LECOURBE,25000,BESANCON,25,56,,AP,70,,,,,,,,,,,,0,4.0,,-0.1128358408045673,-0.645308037048133,,-0.8058587914477156,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,443730.2740365448
1,10/4/24,Vente,534000.0,13.0,,2300,DU GENERAL LECOURBE,25000,BESANCON,25,56,,AP,70,,,,,,,,,,,,0,2.0,,-0.1128358408045673,-0.0219791565752088,,-0.8058587914477156,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,443730.1823698619
1,10/4/24,Vente,534000.0,13.0,,2300,DU GENERAL LECOURBE,25000,BESANCON,25,56,,AP,70,,,,,,,,,,,,0,2.0,,-0.0803093220666874,-0.0219791565752088,,-0.8058587914477156,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,443730.1823698619
1,10/4/24,Vente,534000.0,13.0,,2300,DU GENERAL LECOURBE,25000,BESANCON,25,56,,AP,70,,,,,,,,,,,,0,2.0,,-0.1019936678919407,-0.0219791565752088,,-0.8058587914477156,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,443730.1823698619
1,10/4/24,Vente,534000.0,13.0,,2300,DU GENERAL LECOURBE,25000,BESANCON,25,56,,AP,70,,,,,,,,,,,,0,2.0,,-0.1019936678919407,-0.0219791565752088,,-0.8058587914477156,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,443730.1823698619
1,10/4/24,Vente,534000.0,13.0,,2300,DU GENERAL LECOURBE,25000,BESANCON,25,56,,AP,70,,,,,,,,,,,,0,2.0,,-0.1309061289922784,-0.0219791565752088,,-0.8058587914477156,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,443730.1823698619
1,10/4/24,Vente,534000.0,13.0,,2300,DU GENERAL LECOURBE,25000,BESANCON,25,56,,AP,70,,,,,,,,,,,,0,2.0,,-0.040554688053723,0.6013497238977152,,-0.8058587914477156,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,443730.0907031791
1,10/4/24,Vente,534000.0,13.0,,2300,DU GENERAL LECOURBE,25000,BESANCON,25,56,,AP,70,,,,,,,,,,,,0,2.0,,-0.040554688053723,0.6013497238977152,,-0.8058587914477156,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,443730.0907031791
1,10/4/24,Vente,534000.0,13.0,,2300,DU GENERAL LECOURBE,25000,BESANCON,25,56,,AP,70,,,,,,,,,,,,0,2.0,,-0.1019936678919407,-0.0219791565752088,,-0.8058587914477156,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,443730.1823698619
1,10/4/24,Vente,534000.0,13.0,,2300,DU GENERAL LECOURBE,25000,BESANCON,25,56,,AP,70,,,,,,,,,,,,0,2.0,,-0.1019936678919407,-0.0219791565752088,,-0.8058587914477156,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,443730.1823698619
1,15/04/2024,Vente,374100.0,24.0,T,4960,DE TREY,25000,BESANCON,25,56,,BI,212,,,,,,,,,,,,0,1.0,,0.3678338249885475,3.094665245789412,,0.0662091999442495,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,310859.75730044785
1,15/04/2024,Vente,8000.0,20.0,,1025,CHARLES DE GAULLE,25000,BESANCON,25,56,,IK,438,,55.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,6647.081396544796
1,29/03/2024,Vente,1000.0,,,B201,A LA PETITE SOYE,25000,BESANCON,25,56,,LX,164,,,,,,,,,,,,0,,,0.0006235630426947,6.430628896747498e-17,,-1.0228276306522068,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,830.2900176093983
2,29/03/2024,Vente,1499000.0,,,B201,A LA PETITE SOYE,25000,BESANCON,25,56,,LX,63,,,,,,,,,,,,0,,,0.0006235630426947,6.430628896747498e-17,,0.2202885205387433,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1245603.3367376095
2,29/03/2024,Vente,1499000.0,264.0,,1620,DE DOLE,25000,BESANCON,25,56,,LX,65,,,,,,,,,,,,0,3.0,,-0.1598185900926162,-0.645308037048133,,0.1165208148322475,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1245603.4316365449
2,29/03/2024,Vente,1499000.0,264.0,,1620,DE DOLE,25000,BESANCON,25,56,,LX,65,,,,,,,,,,,,0,3.0,,-0.1598185900926162,-0.645308037048133,,0.1165208148322475,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1245603.4316365449
2,29/03/2024,Vente,1499000.0,264.0,,1620,DE DOLE,25000,BESANCON,25,56,,LX,65,,,,,,,,,,,,0,3.0,,-0.1598185900926162,-0.645308037048133,,0.1165208148322475,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1245603.4316365449
2,29/03/2024,Vente,1499000.0,264.0,,1620,DE DOLE,25000,BESANCON,25,56,,LX,65,,,,,,,,,,,,0,3.0,,-0.1598185900926162,-0.645308037048133,,0.1165208148322475,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1245603.4316365449
2,29/03/2024,Vente,1499000.0,264.0,,1620,DE DOLE,25000,BESANCON,25,56,,LX,65,,,,,,,,,,,,0,2.0,,0.2485699229496543,1.2246786043706397,,0.1165208148322475,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1245603.1566364963
2,29/03/2024,Vente,1499000.0,264.0,,1620,DE DOLE,25000,BESANCON,25,56,,LX,65,,,,,,,,,,,,0,2.0,,0.5955194561537072,3.094665245789412,,0.1165208148322475,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1245602.881636448
2,29/03/2024,Vente,1499000.0,264.0,,1620,DE DOLE,25000,BESANCON,25,56,,LX,65,,,,,,,,,,,,0,3.0,,-0.1598185900926162,-0.645308037048133,,0.1165208148322475,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1245603.4316365449
2,29/03/2024,Vente,1499000.0,264.0,,1620,DE DOLE,25000,BESANCON,25,56,,LX,65,,,,,,,,,,,,0,3.0,,-0.1598185900926162,-0.645308037048133,,0.1165208148322475,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1245603.4316365449
2,29/03/2024,Vente,1499000.0,,,B201,A LA PETITE SOYE,25000,BESANCON,25,56,,LX,116,,,,,,,,,,,,0,,,0.0006235630426947,6.430628896747498e-17,,0.5923848389812284,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1245603.3367376095
2,29/03/2024,Vente,1499000.0,,,B201,A LA PETITE SOYE,25000,BESANCON,25,56,,LX,117,,,,,,,,,,,,0,,,0.0006235630426947,6.430628896747498e-17,,-1.0375018516612062,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1245603.3367376095
2,29/03/2024,Vente,1499000.0,,,B201,A LA PETITE SOYE,25000,BESANCON,25,56,,LX,118,,,,,,,,,,,,0,,,0.0006235630426947,6.430628896747498e-17,,0.1332913531282468,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1245603.3367376095
2,29/03/2024,Vente,1499000.0,260.0,,1620,DE DOLE,25000,BESANCON,25,56,,LX,125,,,,,,,,,,,,0,4.0,,2.5687949262517575,-0.645308037048133,,2.719098726642643,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1245603.4316365449
1,29/03/2024,Vente,170000.0,6.0,,2740,ISENBART,25000,BESANCON,25,56,,CW,325,,,,,,,,,,,,0,1.0,,0.310008902787872,2.4713363653164877,,-0.6622610572882213,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,141261.59874313066
1,2/4/24,Vente,50000.0,21.0,,3065,LEON BLUM,25000,BESANCON,25,56,,BK,246,,,,,,,,,,,,0,,,0.0006235630426947,6.430628896747498e-17,,-0.1381817355382423,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41547.1653776094
1,30/03/2024,Vente,98000.0,30.0,,4900,DES TILLEROYES,25000,BESANCON,25,56,,MY,58,,403.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,81433.17899654478
1,30/03/2024,Vente,98000.0,30.0,,4900,DES TILLEROYES,25000,BESANCON,25,56,,MY,58,,309.0,"28,78",,,,,,,,,1,2.0,,-0.0550109186038919,-0.0219791565752088,,-0.0006982601324978,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,81433.08732986196
1,17/04/2024,Vente,209500.0,21.0,D,2860,JEAN WYRSCH,25000,BESANCON,25,56,,BK,163,,38.0,"79,70",,,,,,,,,1,2.0,,0.1256919632732189,1.8480074848435637,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,174084.47768981347
1,17/04/2024,Vente,209500.0,21.0,D,2860,JEAN WYRSCH,25000,BESANCON,25,56,,BK,163,,24.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,174084.8443565448
1,18/04/2024,Vente,85000.0,3.0,,1613,DU DOCTEUR MOURAS,25000,BESANCON,25,56,,EH,6,,152.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,70630.74267654479
1,18/04/2024,Vente,85000.0,1.0,,1613,DU DOCTEUR MOURAS,25000,BESANCON,25,56,,EH,6,,113.0,,168.0,"31,68",,,,,,,2,2.0,,-0.0477828033288074,0.6013497238977152,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,70630.55934317913
1,18/04/2024,Vente,85000.0,1.0,,1613,DU DOCTEUR MOURAS,25000,BESANCON,25,56,,EH,6,,113.0,,168.0,"31,68",,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,70630.74267654479
