No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture,Nature culture speciale,Surface terrain
1,30/05/2024,Vente,"240000,00",,,RUE,4750,7EME ARMEE AMERICAINE,25000,BESANCON,25,56,,DP,74,,,,,,,,,,,,0,,,,,,S,,177
1,30/05/2024,Vente,"240000,00",38,,RUE,4750,7EME ARMEE AMERICAINE,25000,BESANCON,25,56,,DP,76,,,,,,,,,,,,0,,,,,,S,,426
1,30/05/2024,Vente,"240000,00",30,,RUE,4750,7EME ARMEE AMERICAINE,25000,BESANCON,25,56,,DP,80,,,,,,,,,,,,0,,,,,,S,,145
1,30/05/2024,Vente,"240000,00",30,,RUE,4750,7EME ARMEE AMERICAINE,25000,BESANCON,25,56,,DP,89,,,,,,,,,,,,0,2,Appartement,,31,1,S,,1055
1,30/05/2024,Vente,"240000,00",30,,RUE,4750,7EME ARMEE AMERICAINE,25000,BESANCON,25,56,,DP,89,,,,,,,,,,,,0,2,Appartement,,78,3,S,,1055
1,30/05/2024,Vente,"240000,00",30,,RUE,4750,7EME ARMEE AMERICAINE,25000,BESANCON,25,56,,DP,89,,,,,,,,,,,,0,2,Appartement,,69,4,S,,1055
1,30/05/2024,Vente,"240000,00",30,,RUE,4750,7EME ARMEE AMERICAINE,25000,BESANCON,25,56,,DP,89,,,,,,,,,,,,0,2,Appartement,,76,2,S,,1055
1,30/05/2024,Vente,"240000,00",30,,RUE,4750,7EME ARMEE AMERICAINE,25000,BESANCON,25,56,,DP,89,,,,,,,,,,,,0,2,Appartement,,31,1,S,,1055
1,30/05/2024,Vente,"240000,00",30,,RUE,4750,7EME ARMEE AMERICAINE,25000,BESANCON,25,56,,DP,89,,,,,,,,,,,,0,2,Appartement,,72,3,S,,1055
1,30/05/2024,Vente,"240000,00",30,,RUE,4750,7EME ARMEE AMERICAINE,25000,BESANCON,25,56,,DP,89,,,,,,,,,,,,0,2,Appartement,,70,2,S,,1055
